n, t, workers, frac, accesses, time
10, 1000, 1, 0.2, 10, 0.27926014736294746
10, 1000, 2, 0.2, 10, 0.1558769140392542
10, 1000, 4, 0.2, 10, 0.10710819903761148
10, 1000, 8, 0.2, 10, 0.16185228805989027
10, 1000, 15, 0.2, 10, 0.15726151689887047
10, 2000, 1, 0.2, 1, 0.4870481388643384
10, 2000, 2, 0.2, 1, 0.27267182152718306
10, 2000, 4, 0.2, 1, 0.17515500728040934
10, 2000, 8, 0.2, 1, 0.16417371295392513
10, 2000, 15, 0.2, 1, 0.1537724295631051
10, 2000, 1, 0.2, 5, 0.49249353539198637
10, 2000, 2, 0.2, 5, 0.2718040822073817
10, 2000, 4, 0.2, 5, 0.16099339444190264
10, 2000, 8, 0.2, 5, 0.187200291082263
10, 2000, 15, 0.2, 5, 0.1932421112433076
10, 2000, 1, 0.2, 10, 0.49864243529736996
10, 2000, 2, 0.2, 10, 0.2695668749511242
10, 2000, 4, 0.2, 10, 0.17151699867099524
10, 2000, 8, 0.2, 10, 0.22182645834982395
10, 2000, 15, 0.2, 10, 0.22543551307171583
10, 4000, 1, 0.2, 1, 0.9290595557540655
10, 4000, 2, 0.2, 1, 0.5341549906879663
10, 4000, 4, 0.2, 1, 0.3096067048609257
10, 4000, 8, 0.2, 1, 0.28814680967479944
10, 4000, 15, 0.2, 1, 0.2705543413758278
10, 4000, 1, 0.2, 5, 0.9333057124167681
10, 4000, 2, 0.2, 5, 0.5052674496546388
10, 4000, 4, 0.2, 5, 0.2953806836158037
10, 4000, 8, 0.2, 5, 0.2986372457817197
10, 4000, 15, 0.2, 5, 0.2989369975402951
10, 4000, 1, 0.2, 10, 0.9384168246760964
10, 4000, 2, 0.2, 10, 0.500368389301002
10, 4000, 4, 0.2, 10, 0.287577411159873
10, 4000, 8, 0.2, 10, 0.351581571623683
10, 4000, 15, 0.2, 10, 0.35651939548552036
10, 8000, 1, 0.2, 1, 1.8115242114290595
10, 8000, 2, 0.2, 1, 1.022927581332624
10, 8000, 4, 0.2, 1, 0.6121140914037824
10, 8000, 8, 0.2, 1, 0.5137777617201209
10, 8000, 15, 0.2, 1, 0.4840533072128892
10, 8000, 1, 0.2, 5, 1.8163665980100632
10, 8000, 2, 0.2, 5, 0.9743519546464086
10, 8000, 4, 0.2, 5, 0.5504496367648244
10, 8000, 8, 0.2, 5, 0.5100356051698327
10, 8000, 15, 0.2, 5, 0.5113879069685936
10, 8000, 1, 0.2, 10, 1.8212307207286358
10, 8000, 2, 0.2, 10, 0.9607646651566029
10, 8000, 4, 0.2, 10, 0.542618271894753
10, 8000, 8, 0.2, 10, 0.5389112448319793
10, 8000, 15, 0.2, 10, 0.5457106186076999
10, 16000, 1, 0.2, 1, 3.5745806181803346
10, 16000, 2, 0.2, 1, 2.1738655492663383
10, 16000, 4, 0.2, 1, 1.1594004556536674
10, 16000, 8, 0.2, 1, 0.9715425819158554
10, 16000, 15, 0.2, 1, 0.9437437495216727
10, 16000, 1, 0.2, 5, 3.5799923399463296
10, 16000, 2, 0.2, 5, 1.922646571882069
10, 16000, 4, 0.2, 5, 1.0552047714591026
10, 16000, 8, 0.2, 5, 0.9436345482245088
10, 16000, 15, 0.2, 5, 0.9416363118216395
10, 16000, 1, 0.2, 10, 3.5861503425985575
10, 16000, 2, 0.2, 10, 1.8900613179430366
10, 16000, 4, 0.2, 10, 1.0498686451464891
10, 16000, 8, 0.2, 10, 0.9744969764724374
10, 16000, 15, 0.2, 10, 1.0044416962191463
10, 32000, 1, 0.2, 1, 7.098038027994335
10, 32000, 2, 0.2, 1, 4.352596716023982
10, 32000, 4, 0.2, 1, 3.061898173764348
10, 32000, 8, 0.2, 1, 2.215867344290018
10, 32000, 15, 0.2, 1, 1.9614222031086683
10, 32000, 1, 0.2, 5, 7.079331964254379
10, 32000, 2, 0.2, 5, 3.7280758703127503
10, 32000, 4, 0.2, 5, 2.1371005941182375
10, 32000, 8, 0.2, 5, 1.841513391584158
10, 32000, 15, 0.2, 5, 1.7470027534291148
10, 32000, 1, 0.2, 10, 7.104382609017193
10, 32000, 2, 0.2, 10, 3.7191591933369637
10, 32000, 4, 0.2, 10, 2.0707309702411294
10, 32000, 8, 0.2, 10, 1.8267060909420252
10, 32000, 15, 0.2, 10, 1.8569840732961893
20, 500, 1, 0.2, 1, 1.1286646723747253
20, 500, 2, 0.2, 1, 0.6774407681077719
20, 500, 4, 0.2, 1, 0.4361884109675884
20, 500, 8, 0.2, 1, 0.4785793488845229
20, 500, 15, 0.2, 1, 0.46806732565164566
20, 500, 1, 0.2, 5, 1.1494007781147957
20, 500, 2, 0.2, 5, 0.6401291191577911
20, 500, 4, 0.2, 5, 0.4909848691895604
20, 500, 8, 0.2, 5, 0.6624389626085758
20, 500, 15, 0.2, 5, 0.6068596402183175
20, 500, 1, 0.2, 10, 1.1963235381990671
20, 500, 2, 0.2, 10, 0.7035940540954471
20, 500, 4, 0.2, 10, 0.6007029749453068
20, 500, 8, 0.2, 10, 0.7583949081599712
20, 500, 15, 0.2, 10, 0.7705079494044185
20, 1000, 1, 0.2, 1, 1.836350405588746
20, 1000, 2, 0.2, 1, 1.1988433580845594
20, 1000, 4, 0.2, 1, 0.8718735473230481
20, 1000, 8, 0.2, 1, 0.661877560429275
20, 1000, 15, 0.2, 1, 0.6401464864611626
20, 1000, 1, 0.2, 5, 1.941664120182395
20, 1000, 2, 0.2, 5, 1.0222231410443783
20, 1000, 4, 0.2, 5, 0.6447426611557603
20, 1000, 8, 0.2, 5, 0.9646295355632901
20, 1000, 15, 0.2, 5, 0.9897332284599543
20, 1000, 1, 0.2, 10, 1.9077161373570561
20, 1000, 2, 0.2, 10, 1.0868871826678514
20, 1000, 4, 0.2, 10, 0.731327042914927
20, 1000, 8, 0.2, 10, 1.0396925304085016
20, 1000, 15, 0.2, 10, 1.120070543140173
20, 2000, 1, 0.2, 1, 3.4485754994675517
20, 2000, 2, 0.2, 1, 2.0688712233677506
20, 2000, 4, 0.2, 1, 1.1823566351085901
20, 2000, 8, 0.2, 1, 1.0478265974670649
20, 2000, 15, 0.2, 1, 0.9531141212210059
20, 2000, 1, 0.2, 5, 3.463276575319469
20, 2000, 2, 0.2, 5, 1.8433546479791403
20, 2000, 4, 0.2, 5, 1.0608983412384987
20, 2000, 8, 0.2, 5, 1.3589073261246085
20, 2000, 15, 0.2, 5, 1.321258439682424
20, 2000, 1, 0.2, 10, 3.4991885237395763
20, 2000, 2, 0.2, 10, 1.8701846217736602
20, 2000, 4, 0.2, 10, 1.1039046244695783
20, 2000, 8, 0.2, 10, 1.8068321384489536
20, 2000, 15, 0.2, 10, 1.5877835685387254
20, 4000, 1, 0.2, 1, 6.527078799903393
20, 4000, 2, 0.2, 1, 3.8928795736283064
20, 4000, 4, 0.2, 1, 2.0811258694157004
20, 4000, 8, 0.2, 1, 1.6775703085586429
20, 4000, 15, 0.2, 1, 1.6452081678435206
20, 4000, 1, 0.2, 5, 6.537408037111163
20, 4000, 2, 0.2, 5, 3.4970383243635297
20, 4000, 4, 0.2, 5, 1.873966971412301
20, 4000, 8, 0.2, 5, 2.0012788586318493
20, 4000, 15, 0.2, 5, 1.958963692188263
20, 4000, 1, 0.2, 10, 6.603721233084798
20, 4000, 2, 0.2, 10, 3.464890298433602
20, 4000, 4, 0.2, 10, 1.8871237831190228
20, 4000, 8, 0.2, 10, 2.3903896044939756
20, 4000, 15, 0.2, 10, 2.3594465227797627
20, 8000, 1, 0.2, 1, 12.686988431029022
20, 8000, 2, 0.2, 1, 7.243586993776262
20, 8000, 4, 0.2, 1, 3.9163361387327313
20, 8000, 8, 0.2, 1, 3.129876800812781
20, 8000, 15, 0.2, 1, 2.966454823501408
20, 8000, 1, 0.2, 5, 12.729407084174454
20, 8000, 2, 0.2, 5, 6.833335432223976
20, 8000, 4, 0.2, 5, 3.5251431269571185
20, 8000, 8, 0.2, 5, 3.2966092843562365
20, 8000, 15, 0.2, 5, 3.2177899666130543
20, 8000, 1, 0.2, 10, 12.758646448142827
20, 8000, 2, 0.2, 10, 6.649752805940807
20, 8000, 4, 0.2, 10, 3.523445322178304
20, 8000, 8, 0.2, 10, 3.573133710771799
20, 8000, 15, 0.2, 10, 3.612660135142505
20, 16000, 1, 0.2, 1, 25.01371489278972
20, 16000, 2, 0.2, 1, 14.253333443775773
20, 16000, 4, 0.2, 1, 7.49144291318953
20, 16000, 8, 0.2, 1, 5.6400295374915
20, 16000, 15, 0.2, 1, 5.590812020935118
20, 16000, 1, 0.2, 5, 25.05001218803227
20, 16000, 2, 0.2, 5, 12.95578415133059
20, 16000, 4, 0.2, 5, 6.954399414360523
20, 16000, 8, 0.2, 5, 5.888572944328189
20, 16000, 15, 0.2, 5, 5.779204864986241
20, 16000, 1, 0.2, 10, 25.090822998434305
20, 16000, 2, 0.2, 10, 12.945651598274708
20, 16000, 4, 0.2, 10, 6.76193299330771
20, 16000, 8, 0.2, 10, 6.275722765363753
20, 16000, 15, 0.2, 10, 6.249007650651038
20, 32000, 1, 0.2, 1, 49.60867005866021
20, 32000, 2, 0.2, 1, 30.116613563150167
20, 32000, 4, 0.2, 1, 20.223272854462266
20, 32000, 8, 0.2, 1, 13.376060076989233
20, 32000, 15, 0.2, 1, 11.152181322686374
20, 32000, 1, 0.2, 5, 49.68849091231823
20, 32000, 2, 0.2, 5, 25.92835129145533
20, 32000, 4, 0.2, 5, 13.627104246988893
20, 32000, 8, 0.2, 5, 10.960813399404287
20, 32000, 15, 0.2, 5, 10.92043845076114
20, 32000, 1, 0.2, 10, 49.72655277233571
20, 32000, 2, 0.2, 10, 25.770251867361367
20, 32000, 4, 0.2, 10, 13.320094435475767
20, 32000, 8, 0.2, 10, 11.467493222095072
20, 32000, 15, 0.2, 10, 11.374091369099915
40, 500, 1, 0.2, 1, 8.94591235741973
40, 500, 2, 0.2, 1, 5.629528339020908
40, 500, 4, 0.2, 1, 3.374303786084056
40, 500, 8, 0.2, 1, 4.007378908805549
40, 500, 15, 0.2, 1, 3.862557105720043
40, 500, 1, 0.2, 5, 9.08325759600848
40, 500, 2, 0.2, 5, 5.318114188499749
40, 500, 4, 0.2, 5, 3.85916827339679
40, 500, 8, 0.2, 5, 5.418642560951412
40, 500, 15, 0.2, 5, 5.651633843779564
40, 500, 1, 0.2, 10, 8.68758350983262
40, 500, 2, 0.2, 10, 5.299665656872094
40, 500, 4, 0.2, 10, 4.923225525766611
40, 500, 8, 0.2, 10, 6.50508236233145
40, 500, 15, 0.2, 10, 5.586614056490362
40, 1000, 1, 0.2, 1, 14.68239154946059
40, 1000, 2, 0.2, 1, 9.260706006549299
40, 1000, 4, 0.2, 1, 7.0604161554947495
40, 1000, 8, 0.2, 1, 5.370714868418872
40, 1000, 15, 0.2, 1, 5.0376743869856
40, 1000, 1, 0.2, 5, 14.914724040776491
40, 1000, 2, 0.2, 5, 8.033867251127958
40, 1000, 4, 0.2, 5, 5.376714032143354
40, 1000, 8, 0.2, 5, 6.949908683076501
40, 1000, 15, 0.2, 5, 7.937997706234455
40, 1000, 1, 0.2, 10, 14.508628376759589
40, 1000, 2, 0.2, 10, 8.261910921894014
40, 1000, 4, 0.2, 10, 5.948248376138508
40, 1000, 8, 0.2, 10, 8.735084693878889
40, 1000, 15, 0.2, 10, 8.34140026383102
40, 2000, 1, 0.2, 1, 25.350204275920987
40, 2000, 2, 0.2, 1, 16.16221483796835
40, 2000, 4, 0.2, 1, 9.95484695583582
40, 2000, 8, 0.2, 1, 7.975473820231855
40, 2000, 15, 0.2, 1, 7.3371364856138825
40, 2000, 1, 0.2, 5, 26.342304654419422
40, 2000, 2, 0.2, 5, 13.985866663977504
40, 2000, 4, 0.2, 5, 8.287944342009723
40, 2000, 8, 0.2, 5, 10.63066912535578
40, 2000, 15, 0.2, 5, 10.270078497938812
40, 2000, 1, 0.2, 10, 26.303978577256203
40, 2000, 2, 0.2, 10, 14.227756059728563
40, 2000, 4, 0.2, 10, 8.7174531808123
40, 2000, 8, 0.2, 10, 13.056031433865428
40, 2000, 15, 0.2, 10, 12.985984113067389
40, 4000, 1, 0.2, 1, 48.45614012982696
40, 4000, 2, 0.2, 1, 29.333752649836242
40, 4000, 4, 0.2, 1, 15.477652365341783
40, 4000, 8, 0.2, 1, 12.540926387533545
40, 4000, 15, 0.2, 1, 12.457528594881296
40, 4000, 1, 0.2, 5, 48.52999710012227
40, 4000, 2, 0.2, 5, 26.29901969898492
40, 4000, 4, 0.2, 5, 14.613687333650887
40, 4000, 8, 0.2, 5, 15.419722905382514
40, 4000, 15, 0.2, 5, 14.809308441355824
40, 4000, 1, 0.2, 10, 49.62951354123652
40, 4000, 2, 0.2, 10, 26.060494121164083
40, 4000, 4, 0.2, 10, 14.456831905990839
40, 4000, 8, 0.2, 10, 18.792408677749336
40, 4000, 15, 0.2, 10, 18.08879592642188
40, 8000, 1, 0.2, 1, 94.82722141314298
40, 8000, 2, 0.2, 1, 56.28048904519528
40, 8000, 4, 0.2, 1, 29.977285094559193
40, 8000, 8, 0.2, 1, 23.214107567444444
40, 8000, 15, 0.2, 1, 22.468677992001176
40, 8000, 1, 0.2, 5, 94.87832499481738
40, 8000, 2, 0.2, 5, 50.7771853338927
40, 8000, 4, 0.2, 5, 26.432892450131476
40, 8000, 8, 0.2, 5, 24.22994272131473
40, 8000, 15, 0.2, 5, 23.99378622509539
40, 8000, 1, 0.2, 10, 95.29868351388723
40, 8000, 2, 0.2, 10, 49.61527724098414
40, 8000, 4, 0.2, 10, 26.445158251561224
40, 8000, 8, 0.2, 10, 27.611538822762668
40, 8000, 15, 0.2, 10, 27.24177937116474
40, 16000, 1, 0.2, 1, 186.03078865539283
40, 16000, 2, 0.2, 1, 103.61960322037339
40, 16000, 4, 0.2, 1, 54.96478229481727
40, 16000, 8, 0.2, 1, 42.00730854831636
40, 16000, 15, 0.2, 1, 40.84130752366036
40, 16000, 1, 0.2, 5, 186.42480971943587
40, 16000, 2, 0.2, 5, 99.95444691367447
40, 16000, 4, 0.2, 5, 51.36564867570996
40, 16000, 8, 0.2, 5, 43.03870267607272
40, 16000, 15, 0.2, 5, 42.906745629385114
40, 16000, 1, 0.2, 10, 187.31330504268408
40, 16000, 2, 0.2, 10, 97.15025976113975
40, 16000, 4, 0.2, 10, 49.886458792723715
40, 16000, 8, 0.2, 10, 46.4514506040141
40, 16000, 15, 0.2, 10, 46.38531509414315
40, 32000, 1, 0.2, 1, 369.9690062329173
40, 32000, 2, 0.2, 1, 223.69984511937946
40, 32000, 4, 0.2, 1, 149.87733256071806
40, 32000, 8, 0.2, 1, 100.30477440916002
40, 32000, 15, 0.2, 1, 81.22099850978702
40, 32000, 1, 0.2, 5, 370.2079985104501
40, 32000, 2, 0.2, 5, 198.58056489843875
40, 32000, 4, 0.2, 5, 100.58683061320335
40, 32000, 8, 0.2, 5, 80.7558762729168
40, 32000, 15, 0.2, 5, 79.70528956782073
40, 32000, 1, 0.2, 10, 370.43609988410026
40, 32000, 2, 0.2, 10, 190.79440352879465
40, 32000, 4, 0.2, 10, 98.03719653841108
40, 32000, 8, 0.2, 10, 83.70692878682166
40, 32000, 15, 0.2, 10, 83.21325522754341
