n, t, workers, frac, accesses, kernel_total, kernel_average, kernel_median, task_cleanup_total, task_cleanup_average, task_cleanup_median, task_spawn_total
40, 500, 8, 0.025, 10, 50396016011.0, 439001.1586626828, 432469.0, 0, nan, nan, 0
40, 500, 15, 0.025, 10, 99446186649.0, 866301.258332317, 748461.5, 0, nan, nan, 0
40, 1000, 1, 0.025, 1, 46196544, 4024.0891986062716, 3459.0, 0, nan, nan, 0
40, 1000, 2, 0.025, 1, 226058995, 19691.550087108015, 8465.0, 0, nan, nan, 0
40, 1000, 4, 0.025, 1, 222641150, 19393.828397212543, 7539.0, 0, nan, nan, 0
40, 1000, 8, 0.025, 1, 2041929745, 177868.44468641115, 145778.5, 0, nan, nan, 0
40, 1000, 15, 0.025, 1, 10806716023, 941351.5699477352, 927403.5, 0, nan, nan, 0
40, 1000, 1, 0.025, 5, 162500278, 2831.0152961672475, 2489.0, 0, nan, nan, 0
40, 1000, 2, 0.025, 5, 603985142, 10522.389233449478, 5456.0, 0, nan, nan, 0
40, 1000, 4, 0.025, 5, 1892234823, 32965.763466898956, 8518.0, 0, nan, nan, 0
40, 1000, 8, 0.025, 5, 17474504596, 304433.8779790941, 231833.5, 0, nan, nan, 0
40, 1000, 15, 0.025, 5, 45490046201.0, 792537.1302310185, 716612.0, 0, nan, nan, 0
40, 1000, 1, 0.025, 10, 276255294, 2406.405, 2078.0, 0, nan, nan, 0
40, 1000, 2, 0.025, 10, 1002531715, 8732.854660278746, 5220.0, 0, nan, nan, 0
40, 1000, 4, 0.025, 10, 4013833134, 34963.70325783972, 7230.0, 0, nan, nan, 0
40, 1000, 8, 0.025, 10, 37497733546.0, 326641.0002439067, 240150.0, 0, nan, nan, 0
40, 1000, 15, 0.025, 10, 88519680434.0, 771090.7893343089, 671418.5, 0, nan, nan, 0
40, 2000, 1, 0.025, 1, 51495087, 4485.634756097561, 3986.0, 0, nan, nan, 0
40, 2000, 2, 0.025, 1, 360646836, 31415.22961672474, 11689.0, 0, nan, nan, 0
40, 2000, 4, 0.025, 1, 519312896, 45236.3149825784, 19009.5, 0, nan, nan, 0
40, 2000, 8, 0.025, 1, 783844322, 68279.12212543553, 47377.5, 0, nan, nan, 0
40, 2000, 15, 0.025, 1, 9723107022, 846960.5419860628, 813218.0, 0, nan, nan, 0
40, 2000, 1, 0.025, 5, 162836161, 2836.8669163763066, 2419.0, 0, nan, nan, 0
40, 2000, 2, 0.025, 5, 541940053, 9441.464337979094, 5662.0, 0, nan, nan, 0
40, 2000, 4, 0.025, 5, 1009176727, 17581.47608013937, 5924.0, 0, nan, nan, 0
40, 2000, 8, 0.025, 5, 6265437894, 109153.97027874565, 71587.0, 0, nan, nan, 0
40, 2000, 15, 0.025, 5, 48398782990, 843184.3726480836, 766402.5, 0, nan, nan, 0
40, 2000, 1, 0.025, 10, 280621369, 2444.437012195122, 2139.0, 0, nan, nan, 0
40, 2000, 2, 0.025, 10, 943202087, 8216.046054006969, 5449.0, 0, nan, nan, 0
40, 2000, 4, 0.025, 10, 3027350435, 26370.64838850174, 7185.5, 0, nan, nan, 0
40, 2000, 8, 0.025, 10, 21796723983, 189866.93364982578, 150244.0, 0, nan, nan, 0
40, 2000, 15, 0.025, 10, 97307413855.0, 847640.3234812453, 717100.0, 0, nan, nan, 0
40, 4000, 1, 0.025, 1, 52673715, 4588.302700348432, 3759.0, 0, nan, nan, 0
40, 4000, 2, 0.025, 1, 632784897, 55120.6356271777, 12266.0, 0, nan, nan, 0
40, 4000, 4, 0.025, 1, 854834626, 74462.94651567945, 27373.0, 0, nan, nan, 0
40, 4000, 8, 0.025, 1, 1077228534, 93835.2381533101, 80744.0, 0, nan, nan, 0
40, 4000, 15, 0.025, 1, 5014302147, 436785.9013066202, 340676.0, 0, nan, nan, 0
40, 4000, 1, 0.025, 5, 152775813, 2661.599529616725, 2233.0, 0, nan, nan, 0
40, 4000, 2, 0.025, 5, 498517948, 8684.981672473868, 5590.0, 0, nan, nan, 0
40, 4000, 4, 0.025, 5, 708705378, 12346.783588850174, 5780.0, 0, nan, nan, 0
40, 4000, 8, 0.025, 5, 2206710889, 38444.44057491289, 8614.0, 0, nan, nan, 0
40, 4000, 15, 0.025, 5, 41856806312, 729212.6535191637, 662905.0, 0, nan, nan, 0
40, 4000, 1, 0.025, 10, 294011710, 2561.077613240418, 2326.0, 0, nan, nan, 0
40, 4000, 2, 0.025, 10, 834765930, 7271.480226480836, 5409.0, 0, nan, nan, 0
40, 4000, 4, 0.025, 10, 1326322446, 11553.331411149826, 5587.0, 0, nan, nan, 0
40, 4000, 8, 0.025, 10, 7238445483, 63052.66100174216, 9927.0, 0, nan, nan, 0
40, 4000, 15, 0.025, 10, 89232705662, 777288.3768466898, 697578.5, 0, nan, nan, 0
40, 8000, 1, 0.025, 1, 56998966, 4965.066724738676, 4002.5, 0, nan, nan, 0
40, 8000, 2, 0.025, 1, 1185270544, 103246.56306620208, 15108.0, 0, nan, nan, 0
40, 8000, 4, 0.025, 1, 1932280094, 168317.081358885, 119059.0, 0, nan, nan, 0
40, 8000, 8, 0.025, 1, 2672880025, 232829.2704703833, 196606.0, 0, nan, nan, 0
40, 8000, 15, 0.025, 1, 3707455706, 322949.1033101045, 193327.0, 0, nan, nan, 0
40, 8000, 1, 0.025, 5, 170319724, 2967.2425783972126, 2427.0, 0, nan, nan, 0
40, 8000, 2, 0.025, 5, 460702648, 8026.178536585366, 5666.0, 0, nan, nan, 0
40, 8000, 4, 0.025, 5, 551955118, 9615.942822299652, 5543.0, 0, nan, nan, 0
40, 8000, 8, 0.025, 5, 1071404190, 18665.578222996515, 6126.0, 0, nan, nan, 0
40, 8000, 15, 0.025, 5, 13489246086, 235004.28721254357, 115705.0, 0, nan, nan, 0
40, 8000, 1, 0.025, 10, 316295501, 2755.1872909407666, 2428.0, 0, nan, nan, 0
40, 8000, 2, 0.025, 10, 815625495, 7104.751698606272, 5310.0, 0, nan, nan, 0
40, 8000, 4, 0.025, 10, 969869146, 8448.337508710802, 5402.0, 0, nan, nan, 0
40, 8000, 8, 0.025, 10, 2539505280, 22121.12613240418, 5955.0, 0, nan, nan, 0
40, 8000, 15, 0.025, 10, 67263103441, 585915.5352003485, 482264.0, 0, nan, nan, 0
40, 16000, 1, 0.025, 1, 64924572, 5655.450522648083, 4480.5, 0, nan, nan, 0
40, 16000, 2, 0.025, 1, 677570375, 59021.80966898955, 9115.5, 0, nan, nan, 0
40, 16000, 4, 0.025, 1, 5880905317, 512273.98231707315, 459655.5, 0, nan, nan, 0
40, 16000, 8, 0.025, 1, 4362803908, 380035.18362369336, 17768.0, 0, nan, nan, 0
40, 16000, 15, 0.025, 1, 4567864378, 397897.593902439, 24230.0, 0, nan, nan, 0
40, 16000, 1, 0.025, 5, 181615397, 3164.031306620209, 2566.0, 0, nan, nan, 0
40, 16000, 2, 0.025, 5, 728952830, 12699.526655052265, 5859.0, 0, nan, nan, 0
40, 16000, 4, 0.025, 5, 540738400, 9420.529616724738, 5715.5, 0, nan, nan, 0
40, 16000, 8, 0.025, 5, 855704052, 14907.736097560975, 6025.0, 0, nan, nan, 0
40, 16000, 15, 0.025, 5, 2298268625, 40039.523083623695, 9237.0, 0, nan, nan, 0
40, 16000, 1, 0.025, 10, 303985723, 2647.9592595818817, 2328.0, 0, nan, nan, 0
40, 16000, 2, 0.025, 10, 805383850, 7015.538763066202, 5499.0, 0, nan, nan, 0
40, 16000, 4, 0.025, 10, 905569609, 7888.237012195122, 5445.0, 0, nan, nan, 0
40, 16000, 8, 0.025, 10, 1447255436, 12606.754668989546, 5900.0, 0, nan, nan, 0
40, 16000, 15, 0.025, 10, 8290286548, 72215.03961672474, 9644.0, 0, nan, nan, 0
40, 32000, 1, 0.025, 1, 84770166, 7384.160801393728, 6946.5, 0, nan, nan, 0
40, 32000, 2, 0.025, 1, 764164528, 66564.85435540069, 9599.5, 0, nan, nan, 0
40, 32000, 4, 0.025, 1, 5917241187, 515439.12778745644, 18941.5, 0, nan, nan, 0
40, 32000, 8, 0.025, 1, 2569524058, 223826.13745644598, 10477.5, 0, nan, nan, 0
40, 32000, 15, 0.025, 1, 9407950045, 819507.843641115, 17572.5, 0, nan, nan, 0
40, 32000, 1, 0.025, 5, 194589528, 3390.061463414634, 2459.5, 0, nan, nan, 0
40, 32000, 2, 0.025, 5, 673081591, 11726.16012195122, 5844.0, 0, nan, nan, 0
40, 32000, 4, 0.025, 5, 768134109, 13382.127334494773, 6152.5, 0, nan, nan, 0
40, 32000, 8, 0.025, 5, 1154744881, 20117.50663763066, 6383.0, 0, nan, nan, 0
40, 32000, 15, 0.025, 5, 2214949807, 38587.975731707316, 8887.5, 0, nan, nan, 0
40, 32000, 1, 0.025, 10, 388107148, 3380.7242857142855, 2799.0, 0, nan, nan, 0
40, 32000, 2, 0.025, 10, 788302638, 6866.747717770035, 5426.0, 0, nan, nan, 0
40, 32000, 4, 0.025, 10, 967467881, 8427.42056620209, 5414.5, 0, nan, nan, 0
40, 32000, 8, 0.025, 10, 1232313063, 10734.434346689895, 5676.0, 0, nan, nan, 0
40, 32000, 15, 0.025, 10, 3311936596, 28849.621916376305, 6761.0, 0, nan, nan, 0
10, 500, 1, 0.05, 1, 1013465, 4606.659090909091, 3131.5, 0, nan, nan, 0
10, 500, 2, 0.05, 1, 5360280, 24364.909090909092, 8804.5, 0, nan, nan, 0
10, 500, 4, 0.05, 1, 10745752, 48844.32727272727, 8385.5, 0, nan, nan, 0
10, 500, 8, 0.05, 1, 93239427, 423815.57727272727, 280800.5, 0, nan, nan, 0
10, 500, 15, 0.05, 1, 191744909, 871567.7681818182, 730090.5, 0, nan, nan, 0
10, 500, 1, 0.05, 5, 3086198, 2805.6345454545453, 2040.0, 0, nan, nan, 0
10, 500, 2, 0.05, 5, 8030752, 7300.683636363637, 3864.0, 0, nan, nan, 0
10, 500, 4, 0.05, 5, 63052766, 57320.696363636365, 14512.0, 0, nan, nan, 0
10, 500, 8, 0.05, 5, 401677644, 365161.49454545457, 242315.0, 0, nan, nan, 0
10, 500, 15, 0.05, 5, 604429789, 549481.6263636363, 289014.0, 0, nan, nan, 0
10, 500, 1, 0.05, 10, 5675004, 2579.5472727272727, 1902.5, 0, nan, nan, 0
10, 500, 2, 0.05, 10, 15268137, 6940.062272727273, 3787.0, 0, nan, nan, 0
10, 500, 4, 0.05, 10, 106037079, 48198.67227272727, 23292.0, 0, nan, nan, 0
10, 500, 8, 0.05, 10, 728898558, 331317.52636363637, 252463.0, 0, nan, nan, 0
10, 500, 15, 0.05, 10, 1149687933, 522585.4240909091, 353370.5, 0, nan, nan, 0
10, 1000, 1, 0.05, 1, 999580, 4543.545454545455, 3329.0, 0, nan, nan, 0
10, 1000, 2, 0.05, 1, 7234280, 32883.09090909091, 10910.5, 0, nan, nan, 0
10, 1000, 4, 0.05, 1, 9510113, 43227.78636363636, 7086.5, 0, nan, nan, 0
10, 1000, 8, 0.05, 1, 65304916, 296840.5272727273, 190740.5, 0, nan, nan, 0
10, 1000, 15, 0.05, 1, 172697974, 784990.7909090909, 633297.5, 0, nan, nan, 0
10, 1000, 1, 0.05, 5, 2937020, 2670.018181818182, 2003.0, 0, nan, nan, 0
10, 1000, 2, 0.05, 5, 9388074, 8534.612727272728, 3809.5, 0, nan, nan, 0
10, 1000, 4, 0.05, 5, 40880694, 37164.26727272727, 9036.0, 0, nan, nan, 0
10, 1000, 8, 0.05, 5, 375240460, 341127.6909090909, 207519.0, 0, nan, nan, 0
10, 1000, 15, 0.05, 5, 703706186, 639732.8963636364, 182715.0, 0, nan, nan, 0
10, 1000, 1, 0.05, 10, 4654042, 2115.473636363636, 1713.5, 0, nan, nan, 0
10, 1000, 2, 0.05, 10, 11287608, 5130.730909090909, 3898.0, 0, nan, nan, 0
10, 1000, 4, 0.05, 10, 73362860, 33346.75454545455, 5625.5, 0, nan, nan, 0
10, 1000, 8, 0.05, 10, 704384022, 320174.5554545455, 221477.5, 0, nan, nan, 0
10, 1000, 15, 0.05, 10, 1072930294, 487695.5881818182, 249390.5, 0, nan, nan, 0
10, 2000, 1, 0.05, 1, 1065365, 4842.568181818182, 3508.0, 0, nan, nan, 0
10, 2000, 2, 0.05, 1, 13955321, 63433.277272727275, 35416.0, 0, nan, nan, 0
10, 2000, 4, 0.05, 1, 21927596, 99670.89090909091, 43133.0, 0, nan, nan, 0
10, 2000, 8, 0.05, 1, 57728429, 262401.95, 97898.0, 0, nan, nan, 0
10, 2000, 15, 0.05, 1, 139371457, 633506.6227272727, 440031.0, 0, nan, nan, 0
10, 2000, 1, 0.05, 5, 3033909, 2758.099090909091, 2180.5, 0, nan, nan, 0
10, 2000, 2, 0.05, 5, 11401332, 10364.847272727273, 5366.5, 0, nan, nan, 0
10, 2000, 4, 0.05, 5, 21335113, 19395.557272727274, 5528.5, 0, nan, nan, 0
10, 2000, 8, 0.05, 5, 194833731, 177121.57363636364, 55251.0, 0, nan, nan, 0
10, 2000, 15, 0.05, 5, 679616958, 617833.5981818181, 185353.0, 0, nan, nan, 0
10, 2000, 1, 0.05, 10, 4712088, 2141.858181818182, 1779.0, 0, nan, nan, 0
10, 2000, 2, 0.05, 10, 15101775, 6864.443181818182, 3757.0, 0, nan, nan, 0
10, 2000, 4, 0.05, 10, 50096155, 22770.979545454546, 6051.5, 0, nan, nan, 0
10, 2000, 8, 0.05, 10, 408718907, 185781.32136363635, 124895.5, 0, nan, nan, 0
10, 2000, 15, 0.05, 10, 1252930721, 569513.9640909091, 137107.0, 0, nan, nan, 0
10, 4000, 1, 0.05, 1, 1122365, 5101.659090909091, 3536.5, 0, nan, nan, 0
10, 4000, 2, 0.05, 1, 16501950, 75008.86363636363, 9017.0, 0, nan, nan, 0
10, 4000, 4, 0.05, 1, 44288182, 201309.91818181818, 86502.5, 0, nan, nan, 0
10, 4000, 8, 0.05, 1, 92268871, 419403.9590909091, 180771.0, 0, nan, nan, 0
10, 4000, 15, 0.05, 1, 201051636, 913871.0727272728, 698336.0, 0, nan, nan, 0
10, 4000, 1, 0.05, 5, 3100217, 2818.379090909091, 2230.0, 0, nan, nan, 0
10, 4000, 2, 0.05, 5, 11396227, 10360.206363636364, 6248.0, 0, nan, nan, 0
10, 4000, 4, 0.05, 5, 17754843, 16140.766363636363, 5461.0, 0, nan, nan, 0
10, 4000, 8, 0.05, 5, 88904648, 80822.40727272727, 8915.0, 0, nan, nan, 0
10, 4000, 15, 0.05, 5, 695157722, 631961.5654545454, 82340.5, 0, nan, nan, 0
10, 4000, 1, 0.05, 10, 5262402, 2392.0009090909093, 2067.0, 0, nan, nan, 0
10, 4000, 2, 0.05, 10, 17319181, 7872.355, 5143.0, 0, nan, nan, 0
10, 4000, 4, 0.05, 10, 29405916, 13366.325454545455, 5147.5, 0, nan, nan, 0
10, 4000, 8, 0.05, 10, 177661634, 80755.28818181818, 11103.0, 0, nan, nan, 0
10, 4000, 15, 0.05, 10, 1311664507, 596211.1395454545, 70464.0, 0, nan, nan, 0
10, 8000, 1, 0.05, 1, 2779206, 12632.754545454545, 4874.5, 0, nan, nan, 0
10, 8000, 2, 0.05, 1, 18265419, 83024.63181818182, 9585.0, 0, nan, nan, 0
10, 8000, 4, 0.05, 1, 101677054, 462168.42727272725, 460817.5, 0, nan, nan, 0
10, 8000, 8, 0.05, 1, 181660198, 825728.1727272727, 474261.0, 0, nan, nan, 0
10, 8000, 15, 0.05, 1, 306602290, 1393646.7727272727, 889417.0, 0, nan, nan, 0
10, 8000, 1, 0.05, 5, 3458179, 3143.799090909091, 2209.0, 0, nan, nan, 0
10, 8000, 2, 0.05, 5, 15827705, 14388.822727272727, 6316.5, 0, nan, nan, 0
10, 8000, 4, 0.05, 5, 16708513, 15189.557272727272, 5546.0, 0, nan, nan, 0
10, 8000, 8, 0.05, 5, 56512451, 51374.95545454545, 7692.5, 0, nan, nan, 0
10, 8000, 15, 0.05, 5, 608836616, 553487.8327272728, 183171.5, 0, nan, nan, 0
10, 8000, 1, 0.05, 10, 6452732, 2933.06, 2259.5, 0, nan, nan, 0
10, 8000, 2, 0.05, 10, 20559989, 9345.449545454545, 5620.0, 0, nan, nan, 0
10, 8000, 4, 0.05, 10, 25964233, 11801.924090909091, 5158.0, 0, nan, nan, 0
10, 8000, 8, 0.05, 10, 96320870, 43782.21363636364, 5742.0, 0, nan, nan, 0
10, 8000, 15, 0.05, 10, 1456298237, 661953.7440909091, 52358.5, 0, nan, nan, 0
10, 16000, 1, 0.05, 1, 2639339, 11996.995454545455, 4882.0, 0, nan, nan, 0
10, 16000, 2, 0.05, 1, 41527507, 188761.39545454545, 10457.5, 0, nan, nan, 0
10, 16000, 4, 0.05, 1, 83534637, 379702.89545454545, 12057.0, 0, nan, nan, 0
10, 16000, 8, 0.05, 1, 410115120, 1864159.6363636365, 1109524.0, 0, nan, nan, 0
10, 16000, 15, 0.05, 1, 425491030, 1934050.1363636365, 875691.0, 0, nan, nan, 0
10, 16000, 1, 0.05, 5, 4514887, 4104.442727272727, 2664.5, 0, nan, nan, 0
10, 16000, 2, 0.05, 5, 28909524, 26281.385454545456, 6719.5, 0, nan, nan, 0
10, 16000, 4, 0.05, 5, 22829972, 20754.52, 5414.5, 0, nan, nan, 0
10, 16000, 8, 0.05, 5, 61890383, 56263.98454545454, 6388.0, 0, nan, nan, 0
10, 16000, 15, 0.05, 5, 349121853, 317383.50272727275, 11861.0, 0, nan, nan, 0
10, 16000, 1, 0.05, 10, 8010348, 3641.0672727272727, 2371.5, 0, nan, nan, 0
10, 16000, 2, 0.05, 10, 24625604, 11193.456363636364, 6133.5, 0, nan, nan, 0
10, 16000, 4, 0.05, 10, 29558141, 13435.518636363637, 5211.5, 0, nan, nan, 0
10, 16000, 8, 0.05, 10, 72894445, 33133.83863636364, 5697.5, 0, nan, nan, 0
10, 16000, 15, 0.05, 10, 1101152569, 500523.895, 46820.0, 0, nan, nan, 0
10, 32000, 1, 0.05, 1, 4007751, 18217.05, 7370.0, 0, nan, nan, 0
10, 32000, 2, 0.05, 1, 53981565, 245370.75, 13145.0, 0, nan, nan, 0
10, 32000, 4, 0.05, 1, 179323473, 815106.6954545454, 27395.0, 0, nan, nan, 0
10, 32000, 8, 0.05, 1, 463988671, 2109039.4136363636, 404535.0, 0, nan, nan, 0
10, 32000, 15, 0.05, 1, 889988228, 4045401.036363636, 1913023.0, 0, nan, nan, 0
10, 32000, 1, 0.05, 5, 6751216, 6137.4690909090905, 3442.5, 0, nan, nan, 0
10, 32000, 2, 0.05, 5, 22780879, 20709.89, 6662.0, 0, nan, nan, 0
10, 32000, 4, 0.05, 5, 41656416, 37869.46909090909, 6087.0, 0, nan, nan, 0
10, 32000, 8, 0.05, 5, 95468927, 86789.93363636364, 6485.0, 0, nan, nan, 0
10, 32000, 15, 0.05, 5, 296856051, 269869.13727272727, 9997.0, 0, nan, nan, 0
10, 32000, 1, 0.05, 10, 8485075, 3856.8522727272725, 2510.0, 0, nan, nan, 0
10, 32000, 2, 0.05, 10, 15305553, 6957.069545454546, 5393.0, 0, nan, nan, 0
10, 32000, 4, 0.05, 10, 28378461, 12899.300454545455, 5247.0, 0, nan, nan, 0
10, 32000, 8, 0.05, 10, 74419513, 33827.05136363636, 5508.5, 0, nan, nan, 0
10, 32000, 15, 0.05, 10, 430886257, 195857.38954545456, 7043.5, 0, nan, nan, 0
20, 500, 1, 0.05, 1, 5991819, 3890.7915584415587, 3429.0, 0, nan, nan, 0
20, 500, 2, 0.05, 1, 16327694, 10602.398701298702, 5801.0, 0, nan, nan, 0
20, 500, 4, 0.05, 1, 59304767, 38509.588961038964, 24744.5, 0, nan, nan, 0
20, 500, 8, 0.05, 1, 645100307, 418896.30324675323, 393687.5, 0, nan, nan, 0
20, 500, 15, 0.05, 1, 1462171751, 949462.175974026, 868116.5, 0, nan, nan, 0
20, 500, 1, 0.05, 5, 20622621, 2678.2624675324673, 2063.0, 0, nan, nan, 0
20, 500, 2, 0.05, 5, 58095931, 7544.926103896104, 3960.0, 0, nan, nan, 0
20, 500, 4, 0.05, 5, 413438909, 53693.364805194804, 18386.0, 0, nan, nan, 0
20, 500, 8, 0.05, 5, 2786886145, 361933.2655844156, 269763.0, 0, nan, nan, 0
20, 500, 15, 0.05, 5, 5057411856, 656806.7345454545, 575770.0, 0, nan, nan, 0
20, 500, 1, 0.05, 10, 32086441, 2083.53512987013, 1767.0, 0, nan, nan, 0
20, 500, 2, 0.05, 10, 119462337, 7757.29461038961, 5065.0, 0, nan, nan, 0
20, 500, 4, 0.05, 10, 920961754, 59802.711298701295, 44328.5, 0, nan, nan, 0
20, 500, 8, 0.05, 10, 6161165104, 400075.6561038961, 400055.0, 0, nan, nan, 0
20, 500, 15, 0.05, 10, 9797786227, 636219.8848701299, 601321.0, 0, nan, nan, 0
20, 1000, 1, 0.05, 1, 5844825, 3795.340909090909, 3402.0, 0, nan, nan, 0
20, 1000, 2, 0.05, 1, 52277225, 33946.25, 16882.0, 0, nan, nan, 0
20, 1000, 4, 0.05, 1, 62392609, 40514.68116883117, 9631.0, 0, nan, nan, 0
20, 1000, 8, 0.05, 1, 474614323, 308191.11883116886, 251176.5, 0, nan, nan, 0
20, 1000, 15, 0.05, 1, 1551297785, 1007336.224025974, 993099.0, 0, nan, nan, 0
20, 1000, 1, 0.05, 5, 18039932, 2342.8483116883117, 1944.0, 0, nan, nan, 0
20, 1000, 2, 0.05, 5, 65584929, 8517.523246753246, 5708.0, 0, nan, nan, 0
20, 1000, 4, 0.05, 5, 280370920, 36411.807792207794, 8872.5, 0, nan, nan, 0
20, 1000, 8, 0.05, 5, 2498046312, 324421.598961039, 249975.0, 0, nan, nan, 0
20, 1000, 15, 0.05, 5, 5796408450, 752780.3181818182, 680580.5, 0, nan, nan, 0
20, 1000, 1, 0.05, 10, 35092109, 2278.708376623377, 1962.0, 0, nan, nan, 0
20, 1000, 2, 0.05, 10, 113580226, 7375.33935064935, 5018.0, 0, nan, nan, 0
20, 1000, 4, 0.05, 10, 489670235, 31796.768506493507, 7436.0, 0, nan, nan, 0
20, 1000, 8, 0.05, 10, 5178672057, 336277.4062987013, 232715.5, 0, nan, nan, 0
20, 1000, 15, 0.05, 10, 9094475808, 590550.3771428572, 532411.0, 0, nan, nan, 0
20, 2000, 1, 0.05, 1, 7120549, 4623.733116883117, 3679.0, 0, nan, nan, 0
20, 2000, 2, 0.05, 1, 97983739, 63625.80454545454, 18169.0, 0, nan, nan, 0
20, 2000, 4, 0.05, 1, 90285549, 58626.97987012987, 11482.5, 0, nan, nan, 0
20, 2000, 8, 0.05, 1, 186396030, 121036.38311688312, 66853.5, 0, nan, nan, 0
20, 2000, 15, 0.05, 1, 1489566435, 967250.9318181818, 956990.0, 0, nan, nan, 0
20, 2000, 1, 0.05, 5, 21815837, 2833.2255844155843, 2386.0, 0, nan, nan, 0
20, 2000, 2, 0.05, 5, 73239335, 9511.601948051948, 5151.0, 0, nan, nan, 0
20, 2000, 4, 0.05, 5, 124975871, 16230.632597402597, 5583.5, 0, nan, nan, 0
20, 2000, 8, 0.05, 5, 1104178504, 143399.80571428573, 113281.5, 0, nan, nan, 0
20, 2000, 15, 0.05, 5, 6705168437, 870801.0957142857, 777979.0, 0, nan, nan, 0
20, 2000, 1, 0.05, 10, 37414740, 2429.5285714285715, 2080.0, 0, nan, nan, 0
20, 2000, 2, 0.05, 10, 103808309, 6740.799285714285, 5286.0, 0, nan, nan, 0
20, 2000, 4, 0.05, 10, 340450152, 22107.15272727273, 6366.0, 0, nan, nan, 0
20, 2000, 8, 0.05, 10, 3390890594, 220187.7009090909, 170541.0, 0, nan, nan, 0
20, 2000, 15, 0.05, 10, 10307118515, 669293.4100649351, 605386.5, 0, nan, nan, 0
20, 4000, 1, 0.05, 1, 8176373, 5309.333116883117, 3726.5, 0, nan, nan, 0
20, 4000, 2, 0.05, 1, 124023972, 80535.04675324676, 10888.0, 0, nan, nan, 0
20, 4000, 4, 0.05, 1, 288121628, 187091.96623376623, 204645.0, 0, nan, nan, 0
20, 4000, 8, 0.05, 1, 551981078, 358429.27142857143, 251606.0, 0, nan, nan, 0
20, 4000, 15, 0.05, 1, 1564254123, 1015749.4305194805, 900066.0, 0, nan, nan, 0
20, 4000, 1, 0.05, 5, 20707998, 2689.35038961039, 2119.5, 0, nan, nan, 0
20, 4000, 2, 0.05, 5, 67535184, 8770.803116883117, 5538.0, 0, nan, nan, 0
20, 4000, 4, 0.05, 5, 102719515, 13340.196753246753, 5676.0, 0, nan, nan, 0
20, 4000, 8, 0.05, 5, 364760125, 47371.444805194806, 9277.0, 0, nan, nan, 0
20, 4000, 15, 0.05, 5, 6592409996, 856157.1423376623, 809009.0, 0, nan, nan, 0
20, 4000, 1, 0.05, 10, 39574050, 2569.7435064935066, 2226.0, 0, nan, nan, 0
20, 4000, 2, 0.05, 10, 114123380, 7410.609090909091, 5212.0, 0, nan, nan, 0
20, 4000, 4, 0.05, 10, 186625447, 12118.53551948052, 5393.0, 0, nan, nan, 0
20, 4000, 8, 0.05, 10, 1001670603, 65043.54564935065, 12896.5, 0, nan, nan, 0
20, 4000, 15, 0.05, 10, 14195167089, 921764.0966883117, 837327.0, 0, nan, nan, 0
20, 8000, 1, 0.05, 1, 10367490, 6732.136363636364, 3698.5, 0, nan, nan, 0
20, 8000, 2, 0.05, 1, 63053923, 40944.10584415584, 6885.5, 0, nan, nan, 0
20, 8000, 4, 0.05, 1, 374347937, 243083.07597402597, 10697.5, 0, nan, nan, 0
20, 8000, 8, 0.05, 1, 617789970, 401162.3181818182, 26528.0, 0, nan, nan, 0
20, 8000, 15, 0.05, 1, 1592955748, 1034386.8493506494, 831050.5, 0, nan, nan, 0
20, 8000, 1, 0.05, 5, 21968877, 2853.100909090909, 2243.0, 0, nan, nan, 0
20, 8000, 2, 0.05, 5, 78355108, 10175.988051948052, 5612.0, 0, nan, nan, 0
20, 8000, 4, 0.05, 5, 124802680, 16208.14025974026, 6010.0, 0, nan, nan, 0
20, 8000, 8, 0.05, 5, 189928761, 24666.072857142855, 6777.5, 0, nan, nan, 0
20, 8000, 15, 0.05, 5, 5315893460, 690375.774025974, 589786.5, 0, nan, nan, 0
20, 8000, 1, 0.05, 10, 41122459, 2670.2895454545455, 2291.0, 0, nan, nan, 0
20, 8000, 2, 0.05, 10, 125221805, 8131.286038961039, 5302.0, 0, nan, nan, 0
20, 8000, 4, 0.05, 10, 150057898, 9744.01935064935, 5366.0, 0, nan, nan, 0
20, 8000, 8, 0.05, 10, 446916430, 29020.547402597404, 7097.0, 0, nan, nan, 0
20, 8000, 15, 0.05, 10, 13482265307, 875471.7731818182, 829093.0, 0, nan, nan, 0
20, 16000, 1, 0.05, 1, 10607359, 6887.895454545454, 4973.5, 0, nan, nan, 0
20, 16000, 2, 0.05, 1, 357280474, 232000.30779220778, 11342.5, 0, nan, nan, 0
20, 16000, 4, 0.05, 1, 1050342443, 682040.5474025974, 27075.0, 0, nan, nan, 0
20, 16000, 8, 0.05, 1, 1664172478, 1080631.4792207791, 668823.0, 0, nan, nan, 0
20, 16000, 15, 0.05, 1, 3261055018, 2117568.1935064937, 1196941.0, 0, nan, nan, 0
20, 16000, 1, 0.05, 5, 27387074, 3556.7628571428572, 2579.0, 0, nan, nan, 0
20, 16000, 2, 0.05, 5, 146254217, 18994.054155844155, 5903.0, 0, nan, nan, 0
20, 16000, 4, 0.05, 5, 131762501, 17112.013116883118, 5551.0, 0, nan, nan, 0
20, 16000, 8, 0.05, 5, 370157296, 48072.3761038961, 7245.5, 0, nan, nan, 0
20, 16000, 15, 0.05, 5, 4892908676, 635442.6851948051, 571533.0, 0, nan, nan, 0
20, 16000, 1, 0.05, 10, 48324502, 3137.9546753246755, 2579.0, 0, nan, nan, 0
