n, t, workers, frac, accesses, kernel_total, kernel_average, kernel_median, task_cleanup_total, task_cleanup_average, task_cleanup_median, task_spawn_total
1000, 1000, 1, 0.05, 5, 14079426, 2815.8852, 2308.0, 0, nan, nan, 0
1000, 1000, 15, 0.05, 5, 38937267946.0, 519177.41734446253, 224181.0, 0, nan, nan, 0
1000, 1000, 1, 0.05, 10, 20732324, 2073.2324, 1832.0, 0, nan, nan, 0
1000, 1000, 15, 0.05, 10, 68598435500.0, 457335.0989359716, 226866.0, 0, nan, nan, 0
1000, 2000, 1, 0.05, 1, 5181746, 5181.746, 3962.5, 0, nan, nan, 0
1000, 2000, 15, 0.05, 1, 16096675807, 1073111.7204666666, 1012234.5, 0, nan, nan, 0
1000, 2000, 1, 0.05, 5, 11909614, 2381.9228, 1967.0, 0, nan, nan, 0
1000, 2000, 15, 0.05, 5, 44298176182, 590642.3490933334, 284979.0, 0, nan, nan, 0
1000, 2000, 1, 0.05, 10, 24487524, 2448.7524, 2092.0, 0, nan, nan, 0
1000, 2000, 15, 0.05, 10, 84751462451, 565009.7496733334, 204809.0, 0, nan, nan, 0
1000, 4000, 1, 0.05, 1, 4455317, 4455.317, 3562.0, 0, nan, nan, 0
1000, 4000, 15, 0.05, 1, 27256583632, 1817105.5754666666, 1834499.5, 0, nan, nan, 0
1000, 4000, 1, 0.05, 5, 15391231, 3078.2462, 2426.0, 0, nan, nan, 0
1000, 4000, 15, 0.05, 5, 43818637250, 584248.4966666667, 300544.5, 0, nan, nan, 0
1000, 4000, 1, 0.05, 10, 27363737, 2736.3737, 2286.0, 0, nan, nan, 0
1000, 4000, 15, 0.05, 10, 102708575108, 684723.8340533334, 282449.5, 0, nan, nan, 0
1000, 8000, 1, 0.05, 1, 6817873, 6817.873, 4420.0, 0, nan, nan, 0
1000, 8000, 15, 0.05, 1, 48217254183, 3214483.6122, 3211705.5, 0, nan, nan, 0
1000, 8000, 1, 0.05, 5, 15783776, 3156.7552, 2432.5, 0, nan, nan, 0
1000, 8000, 15, 0.05, 5, 43910692464, 585475.89952, 517690.5, 0, nan, nan, 0
1000, 8000, 1, 0.05, 10, 28730000, 2873.0, 2438.0, 0, nan, nan, 0
1000, 8000, 15, 0.05, 10, 93967934028, 626452.89352, 291806.5, 0, nan, nan, 0
1000, 16000, 1, 0.05, 1, 8682453, 8682.453, 4601.0, 0, nan, nan, 0
1000, 16000, 2, 0.05, 1, 868192090, 434096.045, 322029.5, 0, nan, nan, 0
1000, 16000, 15, 0.05, 1, 89343587490, 5956239.166, 5910692.0, 0, nan, nan, 0
1000, 16000, 1, 0.05, 5, 14839233, 2967.8466, 2262.0, 0, nan, nan, 0
1000, 16000, 2, 0.05, 5, 252300879, 25230.0879, 6359.0, 0, nan, nan, 0
1000, 16000, 15, 0.05, 5, 30041090622, 400547.87496, 38967.5, 0, nan, nan, 0
1000, 16000, 1, 0.05, 10, 33263823, 3326.3823, 2608.0, 0, nan, nan, 0
1000, 16000, 2, 0.05, 10, 217361664, 10868.0832, 5498.0, 0, nan, nan, 0
1000, 16000, 15, 0.05, 10, 91038903412, 606926.0227466667, 567744.5, 0, nan, nan, 0
1000, 32000, 1, 0.05, 1, 10035132, 10035.132, 6565.5, 0, nan, nan, 0
1000, 32000, 2, 0.05, 1, 1699101390, 849550.695, 874090.5, 0, nan, nan, 0
1000, 32000, 15, 0.05, 1, 175919309905, 11727953.993666667, 11724387.0, 0, nan, nan, 0
1000, 32000, 1, 0.05, 5, 20413904, 4082.7808, 2989.5, 0, nan, nan, 0
1000, 32000, 2, 0.05, 5, 426441815, 42644.1815, 6871.0, 0, nan, nan, 0
1000, 32000, 15, 0.05, 5, 39252115283, 523361.53710666666, 11026.5, 0, nan, nan, 0
1000, 32000, 1, 0.05, 10, 31006332, 3100.6332, 2473.5, 0, nan, nan, 0
1000, 32000, 2, 0.05, 10, 309377467, 15468.87335, 5484.0, 0, nan, nan, 0
1000, 32000, 15, 0.05, 10, 31059004829, 207060.03219333335, 7273.0, 0, nan, nan, 0
1000, 64000, 1, 0.05, 1, 11423401, 11423.401, 7821.5, 0, nan, nan, 0
1000, 64000, 2, 0.05, 1, 3363901049, 1681950.5245, 2120792.5, 0, nan, nan, 0
1000, 64000, 15, 0.05, 1, 345411913013, 23027460.867533334, 23001420.0, 0, nan, nan, 0
1000, 64000, 1, 0.05, 5, 22069109, 4413.8218, 3336.5, 0, nan, nan, 0
1000, 64000, 2, 0.05, 5, 757765789, 75776.5789, 7677.5, 0, nan, nan, 0
1000, 64000, 15, 0.05, 5, 73223955501, 976319.40668, 11887.5, 0, nan, nan, 0
1000, 64000, 1, 0.05, 10, 36012702, 3601.2702, 2726.0, 0, nan, nan, 0
1000, 64000, 2, 0.05, 10, 480510492, 24025.5246, 5408.0, 0, nan, nan, 0
1000, 64000, 4, 0.05, 10, 2509704690, 62742.61725, 5902.0, 0, nan, nan, 0
1000, 64000, 15, 0.05, 10, 39972598689, 266483.99126, 7001.0, 0, nan, nan, 0
100, 500, 1, 0.1, 1, 575172, 5751.72, 3472.0, 0, nan, nan, 0
100, 500, 2, 0.1, 1, 8734051, 43670.255, 30183.0, 0, nan, nan, 0
100, 500, 15, 0.1, 1, 1281283473, 854188.982, 857070.5, 0, nan, nan, 0
100, 500, 1, 0.1, 5, 1346637, 2693.274, 1908.5, 0, nan, nan, 0
100, 500, 2, 0.1, 5, 7492241, 7492.241, 3912.0, 0, nan, nan, 0
100, 500, 15, 0.1, 5, 2867782792, 382371.03893333336, 257973.0, 0, nan, nan, 0
100, 500, 1, 0.1, 10, 2583140, 2583.14, 1723.5, 0, nan, nan, 0
100, 500, 2, 0.1, 10, 15553693, 7776.8465, 5282.0, 0, nan, nan, 0
100, 500, 15, 0.1, 10, 6520730094, 434715.3396, 310604.0, 0, nan, nan, 0
100, 1000, 1, 0.1, 1, 571310, 5713.1, 3238.0, 0, nan, nan, 0
100, 1000, 2, 0.1, 1, 13947066, 69735.33, 77833.0, 0, nan, nan, 0
100, 1000, 4, 0.1, 1, 74112059, 185280.1475, 155513.5, 0, nan, nan, 0
100, 1000, 15, 0.1, 1, 1692514660, 1128343.1066666667, 1061773.0, 0, nan, nan, 0
100, 1000, 1, 0.1, 5, 1446120, 2892.24, 2065.0, 0, nan, nan, 0
100, 1000, 2, 0.1, 5, 9586358, 9586.358, 5294.0, 0, nan, nan, 0
100, 1000, 4, 0.1, 5, 43564762, 21782.381, 5706.5, 0, nan, nan, 0
100, 1000, 15, 0.1, 5, 4360837428, 581444.9904, 293431.5, 0, nan, nan, 0
100, 1000, 1, 0.1, 10, 2285680, 2285.68, 1755.0, 0, nan, nan, 0
100, 1000, 2, 0.1, 10, 11307988, 5653.994, 3677.0, 0, nan, nan, 0
100, 1000, 4, 0.1, 10, 68173432, 17043.358, 4246.5, 0, nan, nan, 0
100, 1000, 15, 0.1, 10, 6883268248, 458884.54986666667, 257448.0, 0, nan, nan, 0
100, 2000, 1, 0.1, 1, 605146, 6051.46, 3233.0, 0, nan, nan, 0
100, 2000, 2, 0.1, 1, 24314461, 121572.305, 175998.0, 0, nan, nan, 0
100, 2000, 4, 0.1, 1, 147816220, 369540.55, 336084.5, 0, nan, nan, 0
100, 2000, 15, 0.1, 1, 2743957165, 1829304.7766666666, 1793202.0, 0, nan, nan, 0
100, 2000, 1, 0.1, 5, 1433108, 2866.216, 2042.0, 0, nan, nan, 0
100, 2000, 2, 0.1, 5, 13668359, 13668.359, 5398.5, 0, nan, nan, 0
100, 2000, 4, 0.1, 5, 50806635, 25403.3175, 5792.0, 0, nan, nan, 0
100, 2000, 15, 0.1, 5, 6161520655, 821536.0873333333, 506642.5, 0, nan, nan, 0
100, 2000, 1, 0.1, 10, 3347549, 3347.549, 2028.0, 0, nan, nan, 0
100, 2000, 2, 0.1, 10, 16279783, 8139.8915, 5170.0, 0, nan, nan, 0
100, 2000, 4, 0.1, 10, 58647767, 14661.94175, 5251.0, 0, nan, nan, 0
100, 2000, 15, 0.1, 10, 8986943455.0, 599249.4135493765, 402805.0, 0, nan, nan, 0
100, 4000, 1, 0.1, 1, 654044, 6540.44, 3854.0, 0, nan, nan, 0
100, 4000, 2, 0.1, 1, 46348431, 231742.155, 294574.0, 0, nan, nan, 0
100, 4000, 15, 0.1, 1, 4767395097, 3178263.398, 3140987.5, 0, nan, nan, 0
100, 4000, 1, 0.1, 5, 1488690, 2977.38, 2078.5, 0, nan, nan, 0
100, 4000, 2, 0.1, 5, 16105367, 16105.367, 5454.0, 0, nan, nan, 0
100, 4000, 15, 0.1, 5, 8875853742, 1183447.1656, 1231976.5, 0, nan, nan, 0
100, 4000, 1, 0.1, 10, 2618232, 2618.232, 2163.5, 0, nan, nan, 0
100, 4000, 2, 0.1, 10, 18124868, 9062.434, 5211.0, 0, nan, nan, 0
100, 4000, 15, 0.1, 10, 13044858283, 869657.2188666667, 368951.5, 0, nan, nan, 0
100, 8000, 1, 0.1, 1, 709017, 7090.17, 4031.5, 0, nan, nan, 0
100, 8000, 2, 0.1, 1, 87337250, 436686.25, 503808.0, 0, nan, nan, 0
100, 8000, 15, 0.1, 1, 8817354752, 5878236.501333334, 5860720.5, 0, nan, nan, 0
100, 8000, 1, 0.1, 5, 1544665, 3089.33, 2131.0, 0, nan, nan, 0
100, 8000, 2, 0.1, 5, 24612144, 24612.144, 5632.0, 0, nan, nan, 0
100, 8000, 15, 0.1, 5, 11964255065, 1595234.0086666667, 1802372.5, 0, nan, nan, 0
100, 8000, 1, 0.1, 10, 2428753, 2428.753, 1999.5, 0, nan, nan, 0
100, 8000, 2, 0.1, 10, 21287672, 10643.836, 5124.0, 0, nan, nan, 0
100, 8000, 15, 0.1, 10, 16746200266, 1116413.3510666667, 1157798.5, 0, nan, nan, 0
100, 16000, 1, 0.1, 1, 922208, 9222.08, 5600.0, 0, nan, nan, 0
100, 16000, 2, 0.1, 1, 173491731, 867458.655, 1382446.5, 0, nan, nan, 0
100, 16000, 4, 0.1, 1, 1009222157, 2523055.3925, 2019159.0, 0, nan, nan, 0
100, 16000, 15, 0.1, 1, 17507687592, 11671791.728, 11737054.5, 0, nan, nan, 0
100, 16000, 1, 0.1, 5, 1799980, 3599.96, 2387.0, 0, nan, nan, 0
100, 16000, 2, 0.1, 5, 41386211, 41386.211, 5703.0, 0, nan, nan, 0
100, 16000, 4, 0.1, 5, 219340303, 109670.1515, 7216.5, 0, nan, nan, 0
100, 16000, 15, 0.1, 5, 19605296781, 2614039.5708, 2795141.0, 0, nan, nan, 0
100, 16000, 1, 0.1, 10, 3555675, 3555.675, 2336.0, 0, nan, nan, 0
100, 16000, 2, 0.1, 10, 31925454, 15962.727, 5269.0, 0, nan, nan, 0
100, 16000, 4, 0.1, 10, 140366353, 35091.58825, 5267.0, 0, nan, nan, 0
100, 16000, 15, 0.1, 10, 25049629617, 1669975.3078, 1812055.0, 0, nan, nan, 0
100, 32000, 1, 0.1, 1, 2219124, 22191.24, 8711.0, 0, nan, nan, 0
100, 32000, 2, 0.1, 1, 333949192, 1669745.96, 1726584.5, 0, nan, nan, 0
100, 32000, 4, 0.1, 1, 1993463389, 4983658.4725, 5317209.5, 0, nan, nan, 0
100, 32000, 15, 0.1, 1, 34504530065, 23003020.043333333, 23008968.0, 0, nan, nan, 0
100, 32000, 1, 0.1, 5, 2386652, 4773.304, 3165.0, 0, nan, nan, 0
100, 32000, 2, 0.1, 5, 81942723, 81942.723, 6193.0, 0, nan, nan, 0
100, 32000, 4, 0.1, 5, 426820708, 213410.354, 8462.5, 0, nan, nan, 0
100, 32000, 15, 0.1, 5, 30639032168, 4085204.2890666667, 4261895.0, 0, nan, nan, 0
100, 32000, 1, 0.1, 10, 3643618, 3643.618, 2183.5, 0, nan, nan, 0
100, 32000, 2, 0.1, 10, 54917474, 27458.737, 5500.5, 0, nan, nan, 0
100, 32000, 4, 0.1, 10, 233032909, 58258.22725, 5528.0, 0, nan, nan, 0
100, 32000, 15, 0.1, 10, 40012054662, 2667470.3108, 2797485.5, 0, nan, nan, 0
100, 64000, 1, 0.1, 1, 1945692, 19456.92, 9892.5, 0, nan, nan, 0
100, 64000, 2, 0.1, 1, 647550960, 3237754.8, 3152744.0, 0, nan, nan, 0
100, 64000, 15, 0.1, 1, 68123082495, 45415388.33, 45336310.0, 0, nan, nan, 0
100, 64000, 1, 0.1, 5, 3525155, 7050.31, 4358.0, 0, nan, nan, 0
100, 64000, 2, 0.1, 5, 143279496, 143279.496, 8077.5, 0, nan, nan, 0
100, 64000, 15, 0.1, 5, 54951896265, 7326919.502, 4950198.5, 0, nan, nan, 0
100, 64000, 1, 0.1, 10, 4999703, 4999.703, 3245.0, 0, nan, nan, 0
100, 64000, 2, 0.1, 10, 89482817, 44741.4085, 6054.0, 0, nan, nan, 0
100, 64000, 15, 0.1, 10, 61600012140, 4106667.476, 4348063.5, 0, nan, nan, 0
500, 500, 1, 0.1, 1, 2136213, 4272.426, 3370.5, 0, nan, nan, 0
500, 500, 2, 0.1, 1, 41348258, 41348.258, 29204.0, 0, nan, nan, 0
500, 500, 15, 0.1, 1, 6201959113, 826927.8817333333, 824786.5, 0, nan, nan, 0
500, 500, 1, 0.1, 5, 5793160, 2317.264, 1944.0, 0, nan, nan, 0
500, 500, 2, 0.1, 5, 40303291, 8060.6582, 5340.5, 0, nan, nan, 0
500, 500, 15, 0.1, 5, 16586194834, 442298.5289066667, 207552.0, 0, nan, nan, 0
500, 500, 1, 0.1, 10, 10241426, 2048.2852, 1715.0, 0, nan, nan, 0
500, 500, 2, 0.1, 10, 70330359, 7033.0359, 5075.0, 0, nan, nan, 0
500, 500, 15, 0.1, 10, 39295414100.0, 523952.82674204645, 401030.0, 0, nan, nan, 0
500, 1000, 1, 0.1, 1, 1934393, 3868.786, 3234.0, 0, nan, nan, 0
500, 1000, 2, 0.1, 1, 64865898, 64865.898, 74580.0, 0, nan, nan, 0
500, 1000, 15, 0.1, 1, 8407814934, 1121041.9912, 1055170.0, 0, nan, nan, 0
500, 1000, 1, 0.1, 5, 6212427, 2484.9708, 2103.0, 0, nan, nan, 0
500, 1000, 2, 0.1, 5, 45244957, 9048.9914, 5115.0, 0, nan, nan, 0
500, 1000, 15, 0.1, 5, 25937633929, 691670.2381066667, 352025.0, 0, nan, nan, 0
500, 1000, 1, 0.1, 10, 10204992, 2040.9984, 1742.0, 0, nan, nan, 0
500, 1000, 2, 0.1, 10, 67218121, 6721.8121, 4797.0, 0, nan, nan, 0
500, 1000, 15, 0.1, 10, 40121472746, 534952.9699466666, 198522.0, 0, nan, nan, 0
500, 2000, 1, 0.1, 1, 2079176, 4158.352, 3407.0, 0, nan, nan, 0
500, 2000, 2, 0.1, 1, 124082095, 124082.095, 177173.5, 0, nan, nan, 0
500, 2000, 15, 0.1, 1, 13499783716, 1799971.1621333333, 1797688.0, 0, nan, nan, 0
500, 2000, 1, 0.1, 5, 6426171, 2570.4684, 2178.5, 0, nan, nan, 0
500, 2000, 2, 0.1, 5, 58993867, 11798.7734, 5204.0, 0, nan, nan, 0
500, 2000, 15, 0.1, 5, 29681809125, 791514.91, 463148.0, 0, nan, nan, 0
500, 2000, 1, 0.1, 10, 10459717, 2091.9434, 1772.0, 0, nan, nan, 0
500, 2000, 2, 0.1, 10, 75961349, 7596.1349, 5522.0, 0, nan, nan, 0
500, 2000, 15, 0.1, 10, 54708605473, 729448.0729733333, 342172.5, 0, nan, nan, 0
500, 4000, 1, 0.1, 1, 2794693, 5589.386, 3774.5, 0, nan, nan, 0
500, 4000, 2, 0.1, 1, 229794361, 229794.361, 376037.0, 0, nan, nan, 0
500, 4000, 15, 0.1, 1, 24055999288, 3207466.571733333, 3180186.0, 0, nan, nan, 0
500, 4000, 1, 0.1, 5, 7315073, 2926.0292, 2416.0, 0, nan, nan, 0
500, 4000, 2, 0.1, 5, 81791881, 16358.3762, 5560.5, 0, nan, nan, 0
500, 4000, 15, 0.1, 5, 44361737558, 1182979.6682133332, 1197814.0, 0, nan, nan, 0
500, 4000, 1, 0.1, 10, 11168496, 2233.6992, 1913.0, 0, nan, nan, 0
500, 4000, 2, 0.1, 10, 88270580, 8827.058, 5164.0, 0, nan, nan, 0
500, 4000, 15, 0.1, 10, 66366143242, 884881.9098933333, 438753.5, 0, nan, nan, 0
500, 8000, 1, 0.1, 1, 3591129, 7182.258, 4031.5, 0, nan, nan, 0
500, 8000, 2, 0.1, 1, 440265049, 440265.049, 654181.5, 0, nan, nan, 0
500, 8000, 15, 0.1, 1, 44283909011, 5904521.201466667, 5862507.5, 0, nan, nan, 0
500, 8000, 1, 0.1, 5, 7425640, 2970.256, 2226.0, 0, nan, nan, 0
500, 8000, 2, 0.1, 5, 115996455, 23199.291, 5680.0, 0, nan, nan, 0
500, 8000, 15, 0.1, 5, 61047360612, 1627929.61632, 1812916.0, 0, nan, nan, 0
500, 8000, 1, 0.1, 10, 14087430, 2817.486, 2294.0, 0, nan, nan, 0
500, 8000, 2, 0.1, 10, 104055065, 10405.5065, 5323.0, 0, nan, nan, 0
500, 8000, 15, 0.1, 10, 97258240332, 1296776.53776, 1438389.5, 0, nan, nan, 0
500, 16000, 1, 0.1, 1, 3726454, 7452.908, 5523.5, 0, nan, nan, 0
500, 16000, 2, 0.1, 1, 851115175, 851115.175, 1168547.5, 0, nan, nan, 0
500, 16000, 15, 0.1, 1, 87988287771, 11731771.7028, 11735263.0, 0, nan, nan, 0
500, 16000, 1, 0.1, 5, 8608955, 3443.582, 2550.0, 0, nan, nan, 0
500, 16000, 2, 0.1, 5, 203871810, 40774.362, 5815.0, 0, nan, nan, 0
500, 16000, 15, 0.1, 5, 98666003339, 2631093.4223733335, 2792709.0, 0, nan, nan, 0
500, 16000, 1, 0.1, 10, 14589591, 2917.9182, 2398.0, 0, nan, nan, 0
500, 16000, 2, 0.1, 10, 146987646, 14698.7646, 5295.0, 0, nan, nan, 0
500, 16000, 15, 0.1, 10, 125122695057, 1668302.60076, 1826606.5, 0, nan, nan, 0
500, 32000, 1, 0.1, 1, 4134043, 8268.086, 6373.0, 0, nan, nan, 0
500, 32000, 2, 0.1, 1, 1662724723, 1662724.723, 1705802.0, 0, nan, nan, 0
500, 32000, 15, 0.1, 1, 172598909392, 23013187.918933332, 22989895.0, 0, nan, nan, 0
500, 32000, 1, 0.1, 5, 12093658, 4837.4632, 2885.5, 0, nan, nan, 0
500, 32000, 2, 0.1, 5, 378735691, 75747.1382, 6013.0, 0, nan, nan, 0
500, 32000, 15, 0.1, 5, 155010426862, 4133611.3829866666, 4301287.0, 0, nan, nan, 0
500, 32000, 1, 0.1, 10, 16236279, 3247.2558, 2537.5, 0, nan, nan, 0
500, 32000, 2, 0.1, 10, 256556870, 25655.687, 5748.0, 0, nan, nan, 0
500, 32000, 15, 0.1, 10, 200624616647, 2674994.8886266667, 2786440.5, 0, nan, nan, 0
500, 64000, 1, 0.1, 1, 6032486, 12064.972, 9541.5, 0, nan, nan, 0
500, 64000, 2, 0.1, 1, 3240932071, 3240932.071, 3493473.5, 0, nan, nan, 0
500, 64000, 15, 0.1, 1, 340463902655, 45395187.02066667, 45280324.0, 0, nan, nan, 0
500, 64000, 1, 0.1, 5, 12111512, 4844.6048, 3707.0, 0, nan, nan, 0
500, 64000, 2, 0.1, 5, 710396099, 142079.2198, 7723.0, 0, nan, nan, 0
500, 64000, 15, 0.1, 5, 274323190704, 7315285.08544, 4940326.0, 0, nan, nan, 0
500, 64000, 1, 0.1, 10, 18273186, 3654.6372, 2632.0, 0, nan, nan, 0
500, 64000, 2, 0.1, 10, 402677498, 40267.7498, 5350.5, 0, nan, nan, 0
500, 64000, 4, 0.1, 10, 2202161906, 110108.0953, 5513.0, 0, nan, nan, 0
500, 64000, 15, 0.1, 10, 305885806586, 4078477.4211466666, 4324672.5, 0, nan, nan, 0
1000, 500, 1, 0.1, 1, 3577646, 3577.646, 3145.0, 0, nan, nan, 0
1000, 500, 2, 0.1, 1, 76598284, 38299.142, 25326.0, 0, nan, nan, 0
1000, 500, 4, 0.1, 1, 425586775, 106396.69375, 75737.5, 0, nan, nan, 0
1000, 500, 15, 0.1, 1, 12047257404, 803150.4936, 807197.5, 0, nan, nan, 0
1000, 500, 1, 0.1, 5, 11769966, 2353.9932, 1996.5, 0, nan, nan, 0
1000, 500, 2, 0.1, 5, 87900157, 8790.0157, 5165.0, 0, nan, nan, 0
1000, 500, 4, 0.1, 5, 480577500, 24028.875, 7852.0, 0, nan, nan, 0
1000, 500, 15, 0.1, 5, 29831357939, 397751.4391866667, 246593.0, 0, nan, nan, 0
1000, 500, 1, 0.1, 10, 21157159, 2115.7159, 1860.0, 0, nan, nan, 0
1000, 500, 2, 0.1, 10, 111331510, 5566.5755, 3850.0, 0, nan, nan, 0
1000, 500, 4, 0.1, 10, 1630365065, 40759.126625, 38593.5, 0, nan, nan, 0
1000, 500, 15, 0.1, 10, 59113571117.0, 394095.72872304963, 254497.0, 0, nan, nan, 0
1000, 1000, 1, 0.1, 1, 3724722, 3724.722, 3308.5, 0, nan, nan, 0
1000, 1000, 2, 0.1, 1, 130807758, 65403.879, 68728.0, 0, nan, nan, 0
1000, 1000, 4, 0.1, 1, 736332646, 184083.1615, 158498.5, 0, nan, nan, 0
1000, 1000, 8, 0.1, 1, 4064910916, 508113.8645, 489358.0, 0, nan, nan, 0
1000, 1000, 15, 0.1, 1, 16312945034, 1087529.6689333334, 1026298.5, 0, nan, nan, 0
1000, 1000, 1, 0.1, 5, 12707090, 2541.418, 2167.0, 0, nan, nan, 0
1000, 1000, 2, 0.1, 5, 88559745, 8855.9745, 5276.0, 0, nan, nan, 0
1000, 1000, 4, 0.1, 5, 377241778, 18862.0889, 5904.0, 0, nan, nan, 0
1000, 1000, 8, 0.1, 5, 9002437301, 225060.932525, 209077.5, 0, nan, nan, 0
1000, 1000, 15, 0.1, 5, 52587152300, 701162.0306666667, 367222.0, 0, nan, nan, 0
1000, 1000, 1, 0.1, 10, 23273245, 2327.3245, 1919.0, 0, nan, nan, 0
1000, 1000, 2, 0.1, 10, 134346927, 6717.34635, 5016.0, 0, nan, nan, 0
1000, 1000, 4, 0.1, 10, 654933624, 16373.3406, 5468.0, 0, nan, nan, 0
1000, 1000, 8, 0.1, 10, 17124282006, 214053.525075, 202148.5, 0, nan, nan, 0
1000, 1000, 15, 0.1, 10, 80814951847.0, 538773.5292937239, 173480.0, 0, nan, nan, 0
1000, 2000, 1, 0.1, 1, 4786889, 4786.889, 3901.5, 0, nan, nan, 0
1000, 2000, 2, 0.1, 1, 236654457, 118327.2285, 160731.5, 0, nan, nan, 0
1000, 2000, 4, 0.1, 1, 1397484544, 349371.136, 307864.5, 0, nan, nan, 0
1000, 2000, 8, 0.1, 1, 7463441523, 932930.190375, 910863.0, 0, nan, nan, 0
1000, 2000, 15, 0.1, 1, 26693154629, 1779543.6419333334, 1777587.0, 0, nan, nan, 0
1000, 2000, 1, 0.1, 5, 13989949, 2797.9898, 2311.0, 0, nan, nan, 0
1000, 2000, 2, 0.1, 5, 122848320, 12284.832, 5508.0, 0, nan, nan, 0
1000, 2000, 4, 0.1, 5, 490800383, 24540.01915, 6232.0, 0, nan, nan, 0
1000, 2000, 8, 0.1, 5, 7720861829, 193021.545725, 167441.5, 0, nan, nan, 0
1000, 2000, 15, 0.1, 5, 60587476261, 807833.0168133334, 440458.5, 0, nan, nan, 0
1000, 2000, 1, 0.1, 10, 22370479, 2237.0479, 1999.0, 0, nan, nan, 0
1000, 2000, 2, 0.1, 10, 149350153, 7467.50765, 5162.0, 0, nan, nan, 0
1000, 2000, 4, 0.1, 10, 480365912, 12009.1478, 5255.0, 0, nan, nan, 0
1000, 2000, 8, 0.1, 10, 18187487568, 227343.5946, 214829.5, 0, nan, nan, 0
1000, 2000, 15, 0.1, 10, 96855058573, 645700.3904866667, 304726.5, 0, nan, nan, 0
1000, 4000, 1, 0.1, 1, 5785177, 5785.177, 3534.5, 0, nan, nan, 0
1000, 4000, 2, 0.1, 1, 456001830, 228000.915, 177803.0, 0, nan, nan, 0
1000, 4000, 4, 0.1, 1, 2805524964, 701381.241, 746298.5, 0, nan, nan, 0
1000, 4000, 8, 0.1, 1, 12618468718, 1577308.58975, 1563609.0, 0, nan, nan, 0
1000, 4000, 15, 0.1, 1, 48144118374, 3209607.8916, 3186448.0, 0, nan, nan, 0
1000, 4000, 1, 0.1, 5, 13583712, 2716.7424, 2207.0, 0, nan, nan, 0
1000, 4000, 2, 0.1, 5, 152802995, 15280.2995, 5455.0, 0, nan, nan, 0
1000, 4000, 4, 0.1, 5, 761866027, 38093.30135, 6372.0, 0, nan, nan, 0
1000, 4000, 8, 0.1, 5, 4587452391, 114686.309775, 60867.0, 0, nan, nan, 0
1000, 4000, 15, 0.1, 5, 88670954624, 1182279.3949866667, 1207149.0, 0, nan, nan, 0
1000, 4000, 1, 0.1, 10, 25512717, 2551.2717, 2241.0, 0, nan, nan, 0
1000, 4000, 2, 0.1, 10, 170459741, 8522.98705, 5163.0, 0, nan, nan, 0
1000, 4000, 4, 0.1, 10, 622842668, 15571.0667, 5615.0, 0, nan, nan, 0
1000, 4000, 8, 0.1, 10, 13640379914, 170504.748925, 152454.0, 0, nan, nan, 0
1000, 4000, 15, 0.1, 10, 130606978853, 870713.1923533333, 504529.5, 0, nan, nan, 0
1000, 8000, 1, 0.1, 1, 6192800, 6192.8, 4128.5, 0, nan, nan, 0
1000, 8000, 2, 0.1, 1, 872593303, 436296.6515, 701325.5, 0, nan, nan, 0
1000, 8000, 4, 0.1, 1, 5319629113, 1329907.27825, 1548317.0, 0, nan, nan, 0
1000, 8000, 8, 0.1, 1, 23992368778, 2999046.09725, 3162199.0, 0, nan, nan, 0
1000, 8000, 15, 0.1, 1, 88786501651, 5919100.110066666, 5879355.0, 0, nan, nan, 0
1000, 8000, 1, 0.1, 5, 19261123, 3852.2246, 2902.0, 0, nan, nan, 0
1000, 8000, 2, 0.1, 5, 235085578, 23508.5578, 5769.0, 0, nan, nan, 0
1000, 8000, 4, 0.1, 5, 1238319491, 61915.97455, 6802.0, 0, nan, nan, 0
1000, 8000, 8, 0.1, 5, 6567691156, 164192.2789, 10332.0, 0, nan, nan, 0
1000, 8000, 15, 0.1, 5, 121196638205, 1615955.1760666666, 1809735.5, 0, nan, nan, 0
1000, 8000, 1, 0.1, 10, 28760345, 2876.0345, 2310.0, 0, nan, nan, 0
1000, 8000, 2, 0.1, 10, 204316659, 10215.83295, 5133.0, 0, nan, nan, 0
1000, 8000, 4, 0.1, 10, 900929672, 22523.2418, 5657.0, 0, nan, nan, 0
1000, 8000, 8, 0.1, 10, 5282404571, 66030.0571375, 12895.5, 0, nan, nan, 0
1000, 8000, 15, 0.1, 10, 191324031972, 1275493.54648, 1378693.5, 0, nan, nan, 0
1000, 16000, 1, 0.1, 1, 7416726, 7416.726, 4767.5, 0, nan, nan, 0
1000, 16000, 2, 0.1, 1, 1699185731, 849592.8655, 1208753.0, 0, nan, nan, 0
1000, 16000, 4, 0.1, 1, 10052995962, 2513248.9905, 2022343.5, 0, nan, nan, 0
1000, 16000, 8, 0.1, 1, 46771665036, 5846458.1295, 5445238.0, 0, nan, nan, 0
1000, 16000, 15, 0.1, 1, 176050819674, 11736721.3116, 11739228.5, 0, nan, nan, 0
1000, 16000, 1, 0.1, 5, 17452321, 3490.4642, 2724.0, 0, nan, nan, 0
1000, 16000, 2, 0.1, 5, 413823525, 41382.3525, 5848.5, 0, nan, nan, 0
1000, 16000, 4, 0.1, 5, 2250085986, 112504.2993, 6645.0, 0, nan, nan, 0
1000, 16000, 8, 0.1, 5, 10066170204, 251654.2551, 8868.5, 0, nan, nan, 0
